slot_id,product_id,role_code,eligibility_status,visible_by_default,reason
SLOT-175CA9F5B4,PRD-C737E93B1B,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-F14EF79E1A,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-768CEEE32B,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-042B406005,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-B5644A6608,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-93C248AE98,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-BCF7612DDB,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-D81F566A09,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-E05104FF37,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-09192221FE,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-5402A5D241,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-D5CBD6E254,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-5BA5F9BD46,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-55094F0EC3,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-BADEC639F4,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-89259B5C28,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-E0331EA66D,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-BB33BD7BE9,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-1215DE841C,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-57EB842692,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-F4B03B6DFA,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-A4793529B7,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-5BDAA5E440,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-631CFE65BD,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-85E1F8359A,RIGID_BRONCHOSCOPE_ACCESSORY,Prototype candidate,Yes,Primary fit for RIGID_BRONCHOSCOPE_ACCESSORY; source-backed and prototype-visible.
SLOT-175CA9F5B4,PRD-76C2832C18,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-4A329E27C5,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-ED5A6147B6,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-5941DF2464,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-BFAC46626D,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-E353F2E250,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-B9B63919B0,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-CB102A8291,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-5B0D81C458,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-FCD805E954,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-5CD03F0708,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-9C1CF84490,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-473C35E94F,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-83DE1D08C4,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-2DBF0805A2,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-993274DBA5,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-25D4F080A3,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-36F32A458B,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-2EB4F34219,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-5C35FB169D,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-A3EBA86219,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-97B68B1ECE,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-7058C81A50,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-AEB8017EDB,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-E6B6E0ACC5,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-985ACD0324,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-0BCFAC0926,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-3FE0E7E391,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-DFDC63935D,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-175CA9F5B4,PRD-FF9CE26B43,RIGID_BRONCHOSCOPE_ACCESSORY,Unverified candidate,No,Exact fit for RIGID_BRONCHOSCOPE_ACCESSORY; Hidden - current U.S. status unverified.
SLOT-6BDDC6260B,PRD-CEED2FDA83,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
SLOT-6BDDC6260B,PRD-AE9BC99FAA,VIDEO_PROCESSOR,Unverified candidate,No,Primary fit for VIDEO_PROCESSOR; Hidden until verified.
